route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,6,6_16710774,"KRZYKI",0,870231,23,1,870231
A,6,6_16710873,"KRZYKI",0,870231,22,1,870231
A,6,6_16711733,"KRZYKI",0,870231,1,2,870231
A,6,6_16711735,"KRZYKI",0,870231,1,2,870231
A,6,6_16711737,"KRZYKI",0,870231,1,2,870231
A,6,6_16711739,"KRZYKI",0,870231,1,2,870231
A,6,6_16711741,"KRZYKI",0,870231,1,2,870231
A,6,6_16711745,"KRZYKI",0,870231,2,2,870231
A,6,6_16711747,"KRZYKI",0,870231,2,2,870231
A,6,6_16711749,"KRZYKI",0,870231,2,2,870231
A,6,6_16711751,"KRZYKI",0,870231,2,2,870231
A,6,6_16711753,"KRZYKI",0,870231,2,2,870231
A,6,6_16711757,"KRZYKI",0,870231,3,2,870231
A,6,6_16711759,"KRZYKI",0,870231,3,2,870231
A,6,6_16711761,"KRZYKI",0,870231,3,2,870231
A,6,6_16711763,"KRZYKI",0,870231,3,2,870231
A,6,6_16711768,"KRZYKI",0,870231,4,2,870231
A,6,6_16711770,"KRZYKI",0,870231,4,2,870231
A,6,6_16711772,"KRZYKI",0,870231,4,2,870231
A,6,6_16711774,"KRZYKI",0,870231,4,2,870231
A,6,6_16711776,"KRZYKI",0,870231,4,2,870231
A,6,6_16711781,"KRZYKI",0,870231,5,2,870231
A,6,6_16711783,"KRZYKI",0,870231,5,2,870231
A,6,6_16711785,"KRZYKI",0,870231,5,2,870231
A,6,6_16711787,"KRZYKI",0,870231,5,2,870231
A,6,6_16711792,"KRZYKI",0,870231,6,2,870231
A,6,6_16711794,"KRZYKI",0,870231,6,2,870231
A,6,6_16711796,"KRZYKI",0,870231,6,2,870231
A,6,6_16711798,"KRZYKI",0,870231,6,2,870231
A,6,6_16711803,"KRZYKI",0,870231,7,2,870231
A,6,6_16711805,"KRZYKI",0,870231,7,2,870231
A,6,6_16711807,"KRZYKI",0,870231,7,2,870231
A,6,6_16711809,"KRZYKI",0,870231,7,2,870231
A,6,6_16711811,"KRZYKI",0,870231,7,2,870231
A,6,6_16711813,"KRZYKI",0,870231,7,2,870231
A,6,6_16711817,"KRZYKI",0,870231,8,2,870231
A,6,6_16711819,"KRZYKI",0,870231,8,2,870231
A,6,6_16711821,"KRZYKI",0,870231,8,2,870231
A,6,6_16711823,"KRZYKI",0,870231,8,2,870231
A,6,6_16711827,"KRZYKI",0,870231,9,2,870231
A,6,6_16711829,"KRZYKI",0,870231,9,2,870231
A,6,6_16711831,"KRZYKI",0,870231,9,2,870231
A,6,6_16711833,"KRZYKI",0,870231,9,2,870231
A,6,6_16711835,"KRZYKI",0,870231,9,2,870231
A,6,6_16711837,"KRZYKI",0,870231,9,2,870231
A,6,6_16711839,"KRZYKI",0,870231,9,2,870231
A,6,6_16711844,"KRZYKI",0,870231,10,2,870231
A,6,6_16711846,"KRZYKI",0,870231,10,2,870231
A,6,6_16711848,"KRZYKI",0,870231,10,2,870231
A,6,6_16711850,"KRZYKI",0,870231,10,2,870231
A,6,6_16711858,"KRZYKI",0,870231,11,2,870231
A,6,6_16711860,"KRZYKI",0,870231,11,2,870231
A,6,6_16711862,"KRZYKI",0,870231,11,2,870231
A,6,6_16711864,"KRZYKI",0,870231,11,2,870231
A,6,6_16711868,"KRZYKI",0,870231,12,2,870231
A,6,6_16711870,"KRZYKI",0,870231,12,2,870231
A,6,6_16711872,"KRZYKI",0,870231,12,2,870231
A,6,6_16711874,"KRZYKI",0,870231,12,2,870231
A,6,6_16711876,"KRZYKI",0,870231,12,2,870231
A,6,6_16711743,"Zajezdnia OBORNICKA",0,873129,1,2,873129
A,6,6_16711765,"Zajezdnia OBORNICKA",0,873129,3,2,873129
A,6,6_16711778,"Zajezdnia OBORNICKA",0,873129,4,2,873129
A,6,6_16711789,"Zajezdnia OBORNICKA",0,873129,5,2,873129
A,6,6_16711800,"Zajezdnia OBORNICKA",0,873129,6,2,873129
A,6,6_16711825,"Zajezdnia OBORNICKA",0,873129,8,2,873129
A,6,6_16711852,"Zajezdnia OBORNICKA",0,873129,10,2,873129
A,6,6_16711866,"Zajezdnia OBORNICKA",0,873129,11,2,873129
A,6,6_16711878,"Zajezdnia OBORNICKA",0,873129,12,2,873129
A,6,6_16711731,"KRZYKI",0,873130,1,2,873130
A,6,6_16711755,"KRZYKI",0,873130,3,2,873130
A,6,6_16711766,"KRZYKI",0,873130,4,2,873130
A,6,6_16711779,"KRZYKI",0,873130,5,2,873130
A,6,6_16711790,"KRZYKI",0,873130,6,2,873130
A,6,6_16711801,"KRZYKI",0,873130,7,2,873130
A,6,6_16711815,"KRZYKI",0,873130,8,2,873130
A,6,6_16711842,"KRZYKI",0,873130,10,2,873130
A,6,6_16710831,"KRZYKI",0,874194,21,1,874194
A,6,6_16711754,"Zajezdnia OBORNICKA",1,874195,2,2,874195
A,6,6_16711814,"Zajezdnia OBORNICKA",1,874195,7,2,874195
A,6,6_16710775,"SOŁTYSOWICE",1,874588,23,1,874588
A,6,6_16710874,"SOŁTYSOWICE",1,874588,22,1,874588
A,6,6_16711732,"SOŁTYSOWICE",1,874588,1,2,874588
A,6,6_16711734,"SOŁTYSOWICE",1,874588,1,2,874588
A,6,6_16711736,"SOŁTYSOWICE",1,874588,1,2,874588
A,6,6_16711738,"SOŁTYSOWICE",1,874588,1,2,874588
A,6,6_16711740,"SOŁTYSOWICE",1,874588,1,2,874588
A,6,6_16711742,"SOŁTYSOWICE",1,874588,1,2,874588
A,6,6_16711746,"SOŁTYSOWICE",1,874588,2,2,874588
A,6,6_16711748,"SOŁTYSOWICE",1,874588,2,2,874588
A,6,6_16711750,"SOŁTYSOWICE",1,874588,2,2,874588
A,6,6_16711752,"SOŁTYSOWICE",1,874588,2,2,874588
A,6,6_16711756,"SOŁTYSOWICE",1,874588,3,2,874588
A,6,6_16711758,"SOŁTYSOWICE",1,874588,3,2,874588
A,6,6_16711760,"SOŁTYSOWICE",1,874588,3,2,874588
A,6,6_16711762,"SOŁTYSOWICE",1,874588,3,2,874588
A,6,6_16711764,"SOŁTYSOWICE",1,874588,3,2,874588
A,6,6_16711767,"SOŁTYSOWICE",1,874588,4,2,874588
A,6,6_16711769,"SOŁTYSOWICE",1,874588,4,2,874588
A,6,6_16711771,"SOŁTYSOWICE",1,874588,4,2,874588
A,6,6_16711773,"SOŁTYSOWICE",1,874588,4,2,874588
A,6,6_16711775,"SOŁTYSOWICE",1,874588,4,2,874588
A,6,6_16711777,"SOŁTYSOWICE",1,874588,4,2,874588
A,6,6_16711780,"SOŁTYSOWICE",1,874588,5,2,874588
A,6,6_16711782,"SOŁTYSOWICE",1,874588,5,2,874588
A,6,6_16711784,"SOŁTYSOWICE",1,874588,5,2,874588
A,6,6_16711786,"SOŁTYSOWICE",1,874588,5,2,874588
A,6,6_16711788,"SOŁTYSOWICE",1,874588,5,2,874588
A,6,6_16711791,"SOŁTYSOWICE",1,874588,6,2,874588
A,6,6_16711793,"SOŁTYSOWICE",1,874588,6,2,874588
A,6,6_16711795,"SOŁTYSOWICE",1,874588,6,2,874588
A,6,6_16711797,"SOŁTYSOWICE",1,874588,6,2,874588
A,6,6_16711799,"SOŁTYSOWICE",1,874588,6,2,874588
A,6,6_16711802,"SOŁTYSOWICE",1,874588,7,2,874588
A,6,6_16711804,"SOŁTYSOWICE",1,874588,7,2,874588
A,6,6_16711806,"SOŁTYSOWICE",1,874588,7,2,874588
A,6,6_16711808,"SOŁTYSOWICE",1,874588,7,2,874588
A,6,6_16711810,"SOŁTYSOWICE",1,874588,7,2,874588
A,6,6_16711812,"SOŁTYSOWICE",1,874588,7,2,874588
A,6,6_16711816,"SOŁTYSOWICE",1,874588,8,2,874588
A,6,6_16711818,"SOŁTYSOWICE",1,874588,8,2,874588
A,6,6_16711820,"SOŁTYSOWICE",1,874588,8,2,874588
A,6,6_16711822,"SOŁTYSOWICE",1,874588,8,2,874588
A,6,6_16711824,"SOŁTYSOWICE",1,874588,8,2,874588
A,6,6_16711828,"SOŁTYSOWICE",1,874588,9,2,874588
A,6,6_16711830,"SOŁTYSOWICE",1,874588,9,2,874588
A,6,6_16711832,"SOŁTYSOWICE",1,874588,9,2,874588
A,6,6_16711834,"SOŁTYSOWICE",1,874588,9,2,874588
A,6,6_16711836,"SOŁTYSOWICE",1,874588,9,2,874588
A,6,6_16711838,"SOŁTYSOWICE",1,874588,9,2,874588
A,6,6_16711843,"SOŁTYSOWICE",1,874588,10,2,874588
A,6,6_16711845,"SOŁTYSOWICE",1,874588,10,2,874588
A,6,6_16711847,"SOŁTYSOWICE",1,874588,10,2,874588
A,6,6_16711849,"SOŁTYSOWICE",1,874588,10,2,874588
A,6,6_16711851,"SOŁTYSOWICE",1,874588,10,2,874588
A,6,6_16711859,"SOŁTYSOWICE",1,874588,11,2,874588
A,6,6_16711861,"SOŁTYSOWICE",1,874588,11,2,874588
A,6,6_16711863,"SOŁTYSOWICE",1,874588,11,2,874588
A,6,6_16711865,"SOŁTYSOWICE",1,874588,11,2,874588
A,6,6_16711869,"SOŁTYSOWICE",1,874588,12,2,874588
A,6,6_16711871,"SOŁTYSOWICE",1,874588,12,2,874588
A,6,6_16711873,"SOŁTYSOWICE",1,874588,12,2,874588
A,6,6_16711875,"SOŁTYSOWICE",1,874588,12,2,874588
A,6,6_16711877,"SOŁTYSOWICE",1,874588,12,2,874588
A,6,6_16710773,"SOŁTYSOWICE",1,874638,23,1,874638
A,6,6_16710830,"SOŁTYSOWICE",1,874638,21,1,874638
A,6,6_16710872,"SOŁTYSOWICE",1,874638,22,1,874638
A,6,6_16711744,"SOŁTYSOWICE",1,874638,2,2,874638
A,6,6_16711826,"SOŁTYSOWICE",1,874638,9,2,874638
A,6,6_16711867,"SOŁTYSOWICE",1,874638,12,2,874638
A,8,8_16717637,"KRZYKI",0,870231,23,1,870231
A,8,8_16717742,"KRZYKI",0,870231,22,1,870231
A,8,8_16718601,"KRZYKI",0,870231,1,2,870231
A,8,8_16718603,"KRZYKI",0,870231,1,2,870231
A,8,8_16718605,"KRZYKI",0,870231,1,2,870231
A,8,8_16718607,"KRZYKI",0,870231,1,2,870231
A,8,8_16718609,"KRZYKI",0,870231,1,2,870231
A,8,8_16718613,"KRZYKI",0,870231,2,2,870231
A,8,8_16718615,"KRZYKI",0,870231,2,2,870231
A,8,8_16718617,"KRZYKI",0,870231,2,2,870231
A,8,8_16718619,"KRZYKI",0,870231,2,2,870231
A,8,8_16718621,"KRZYKI",0,870231,2,2,870231
A,8,8_16718625,"KRZYKI",0,870231,3,2,870231
A,8,8_16718627,"KRZYKI",0,870231,3,2,870231
A,8,8_16718629,"KRZYKI",0,870231,3,2,870231
A,8,8_16718631,"KRZYKI",0,870231,3,2,870231
A,8,8_16718636,"KRZYKI",0,870231,4,2,870231
A,8,8_16718638,"KRZYKI",0,870231,4,2,870231
A,8,8_16718640,"KRZYKI",0,870231,4,2,870231
A,8,8_16718642,"KRZYKI",0,870231,4,2,870231
A,8,8_16718644,"KRZYKI",0,870231,4,2,870231
A,8,8_16718649,"KRZYKI",0,870231,5,2,870231
A,8,8_16718651,"KRZYKI",0,870231,5,2,870231
A,8,8_16718653,"KRZYKI",0,870231,5,2,870231
A,8,8_16718655,"KRZYKI",0,870231,5,2,870231
A,8,8_16718660,"KRZYKI",0,870231,6,2,870231
A,8,8_16718662,"KRZYKI",0,870231,6,2,870231
A,8,8_16718664,"KRZYKI",0,870231,6,2,870231
A,8,8_16718666,"KRZYKI",0,870231,6,2,870231
A,8,8_16718671,"KRZYKI",0,870231,7,2,870231
A,8,8_16718673,"KRZYKI",0,870231,7,2,870231
A,8,8_16718675,"KRZYKI",0,870231,7,2,870231
A,8,8_16718677,"KRZYKI",0,870231,7,2,870231
A,8,8_16718679,"KRZYKI",0,870231,7,2,870231
A,8,8_16718681,"KRZYKI",0,870231,7,2,870231
A,8,8_16718685,"KRZYKI",0,870231,8,2,870231
A,8,8_16718687,"KRZYKI",0,870231,8,2,870231
A,8,8_16718689,"KRZYKI",0,870231,8,2,870231
A,8,8_16718691,"KRZYKI",0,870231,8,2,870231
A,8,8_16718695,"KRZYKI",0,870231,9,2,870231
A,8,8_16718697,"KRZYKI",0,870231,9,2,870231
A,8,8_16718699,"KRZYKI",0,870231,9,2,870231
A,8,8_16718701,"KRZYKI",0,870231,9,2,870231
A,8,8_16718703,"KRZYKI",0,870231,9,2,870231
A,8,8_16718705,"KRZYKI",0,870231,9,2,870231
A,8,8_16718707,"KRZYKI",0,870231,9,2,870231
A,8,8_16718712,"KRZYKI",0,870231,10,2,870231
A,8,8_16718714,"KRZYKI",0,870231,10,2,870231
A,8,8_16718716,"KRZYKI",0,870231,10,2,870231
A,8,8_16718718,"KRZYKI",0,870231,10,2,870231
A,8,8_16718726,"KRZYKI",0,870231,11,2,870231
A,8,8_16718728,"KRZYKI",0,870231,11,2,870231
A,8,8_16718730,"KRZYKI",0,870231,11,2,870231
A,8,8_16718732,"KRZYKI",0,870231,11,2,870231
A,8,8_16718736,"KRZYKI",0,870231,12,2,870231
A,8,8_16718738,"KRZYKI",0,870231,12,2,870231
A,8,8_16718740,"KRZYKI",0,870231,12,2,870231
A,8,8_16718742,"KRZYKI",0,870231,12,2,870231
A,8,8_16718744,"KRZYKI",0,870231,12,2,870231
A,8,8_16718611,"Zajezdnia OBORNICKA",0,873129,1,2,873129
A,8,8_16718633,"Zajezdnia OBORNICKA",0,873129,3,2,873129
A,8,8_16718646,"Zajezdnia OBORNICKA",0,873129,4,2,873129
A,8,8_16718657,"Zajezdnia OBORNICKA",0,873129,5,2,873129
A,8,8_16718668,"Zajezdnia OBORNICKA",0,873129,6,2,873129
A,8,8_16718693,"Zajezdnia OBORNICKA",0,873129,8,2,873129
A,8,8_16718720,"Zajezdnia OBORNICKA",0,873129,10,2,873129
A,8,8_16718734,"Zajezdnia OBORNICKA",0,873129,11,2,873129
A,8,8_16718746,"Zajezdnia OBORNICKA",0,873129,12,2,873129
A,8,8_16718599,"KRZYKI",0,873130,1,2,873130
A,8,8_16718623,"KRZYKI",0,873130,3,2,873130
A,8,8_16718634,"KRZYKI",0,873130,4,2,873130
A,8,8_16718647,"KRZYKI",0,873130,5,2,873130
A,8,8_16718658,"KRZYKI",0,873130,6,2,873130
A,8,8_16718669,"KRZYKI",0,873130,7,2,873130
A,8,8_16718683,"KRZYKI",0,873130,8,2,873130
A,8,8_16718710,"KRZYKI",0,873130,10,2,873130
A,8,8_16717697,"KRZYKI",0,874194,21,1,874194
A,8,8_16718622,"Zajezdnia OBORNICKA",1,874195,2,2,874195
A,8,8_16718682,"Zajezdnia OBORNICKA",1,874195,7,2,874195
A,8,8_16717638,"SOŁTYSOWICE",1,874588,23,1,874588
A,8,8_16717743,"SOŁTYSOWICE",1,874588,22,1,874588
A,8,8_16718600,"SOŁTYSOWICE",1,874588,1,2,874588
A,8,8_16718602,"SOŁTYSOWICE",1,874588,1,2,874588
A,8,8_16718604,"SOŁTYSOWICE",1,874588,1,2,874588
A,8,8_16718606,"SOŁTYSOWICE",1,874588,1,2,874588
A,8,8_16718608,"SOŁTYSOWICE",1,874588,1,2,874588
A,8,8_16718610,"SOŁTYSOWICE",1,874588,1,2,874588
A,8,8_16718614,"SOŁTYSOWICE",1,874588,2,2,874588
A,8,8_16718616,"SOŁTYSOWICE",1,874588,2,2,874588
A,8,8_16718618,"SOŁTYSOWICE",1,874588,2,2,874588
A,8,8_16718620,"SOŁTYSOWICE",1,874588,2,2,874588
A,8,8_16718624,"SOŁTYSOWICE",1,874588,3,2,874588
A,8,8_16718626,"SOŁTYSOWICE",1,874588,3,2,874588
A,8,8_16718628,"SOŁTYSOWICE",1,874588,3,2,874588
A,8,8_16718630,"SOŁTYSOWICE",1,874588,3,2,874588
A,8,8_16718632,"SOŁTYSOWICE",1,874588,3,2,874588
A,8,8_16718635,"SOŁTYSOWICE",1,874588,4,2,874588
A,8,8_16718637,"SOŁTYSOWICE",1,874588,4,2,874588
A,8,8_16718639,"SOŁTYSOWICE",1,874588,4,2,874588
A,8,8_16718641,"SOŁTYSOWICE",1,874588,4,2,874588
A,8,8_16718643,"SOŁTYSOWICE",1,874588,4,2,874588
A,8,8_16718645,"SOŁTYSOWICE",1,874588,4,2,874588
A,8,8_16718648,"SOŁTYSOWICE",1,874588,5,2,874588
A,8,8_16718650,"SOŁTYSOWICE",1,874588,5,2,874588
A,8,8_16718652,"SOŁTYSOWICE",1,874588,5,2,874588
A,8,8_16718654,"SOŁTYSOWICE",1,874588,5,2,874588
A,8,8_16718656,"SOŁTYSOWICE",1,874588,5,2,874588
A,8,8_16718659,"SOŁTYSOWICE",1,874588,6,2,874588
A,8,8_16718661,"SOŁTYSOWICE",1,874588,6,2,874588
A,8,8_16718663,"SOŁTYSOWICE",1,874588,6,2,874588
A,8,8_16718665,"SOŁTYSOWICE",1,874588,6,2,874588
A,8,8_16718667,"SOŁTYSOWICE",1,874588,6,2,874588
A,8,8_16718670,"SOŁTYSOWICE",1,874588,7,2,874588
A,8,8_16718672,"SOŁTYSOWICE",1,874588,7,2,874588
A,8,8_16718674,"SOŁTYSOWICE",1,874588,7,2,874588
A,8,8_16718676,"SOŁTYSOWICE",1,874588,7,2,874588
A,8,8_16718678,"SOŁTYSOWICE",1,874588,7,2,874588
A,8,8_16718680,"SOŁTYSOWICE",1,874588,7,2,874588
A,8,8_16718684,"SOŁTYSOWICE",1,874588,8,2,874588
A,8,8_16718686,"SOŁTYSOWICE",1,874588,8,2,874588
A,8,8_16718688,"SOŁTYSOWICE",1,874588,8,2,874588
A,8,8_16718690,"SOŁTYSOWICE",1,874588,8,2,874588
A,8,8_16718692,"SOŁTYSOWICE",1,874588,8,2,874588
A,8,8_16718696,"SOŁTYSOWICE",1,874588,9,2,874588
A,8,8_16718698,"SOŁTYSOWICE",1,874588,9,2,874588
A,8,8_16718700,"SOŁTYSOWICE",1,874588,9,2,874588
A,8,8_16718702,"SOŁTYSOWICE",1,874588,9,2,874588
A,8,8_16718704,"SOŁTYSOWICE",1,874588,9,2,874588
A,8,8_16718706,"SOŁTYSOWICE",1,874588,9,2,874588
A,8,8_16718711,"SOŁTYSOWICE",1,874588,10,2,874588
A,8,8_16718713,"SOŁTYSOWICE",1,874588,10,2,874588
A,8,8_16718715,"SOŁTYSOWICE",1,874588,10,2,874588
A,8,8_16718717,"SOŁTYSOWICE",1,874588,10,2,874588
A,8,8_16718719,"SOŁTYSOWICE",1,874588,10,2,874588
A,8,8_16718727,"SOŁTYSOWICE",1,874588,11,2,874588
A,8,8_16718729,"SOŁTYSOWICE",1,874588,11,2,874588
A,8,8_16718731,"SOŁTYSOWICE",1,874588,11,2,874588
A,8,8_16718733,"SOŁTYSOWICE",1,874588,11,2,874588
A,8,8_16718737,"SOŁTYSOWICE",1,874588,12,2,874588
A,8,8_16718739,"SOŁTYSOWICE",1,874588,12,2,874588
A,8,8_16718741,"SOŁTYSOWICE",1,874588,12,2,874588
A,8,8_16718743,"SOŁTYSOWICE",1,874588,12,2,874588
A,8,8_16718745,"SOŁTYSOWICE",1,874588,12,2,874588
A,8,8_16717636,"SOŁTYSOWICE",1,874638,23,1,874638
A,8,8_16717696,"SOŁTYSOWICE",1,874638,21,1,874638
A,8,8_16717741,"SOŁTYSOWICE",1,874638,22,1,874638
A,8,8_16718612,"SOŁTYSOWICE",1,874638,2,2,874638
A,8,8_16718694,"SOŁTYSOWICE",1,874638,9,2,874638
A,8,8_16718735,"SOŁTYSOWICE",1,874638,12,2,874638
D,6,6_16711955,"KRZYKI",1,872608,6,2,872608
D,6,6_16710767,"PETRUSEWICZA",0,872609,21,1,872609
D,6,6_16710811,"PETRUSEWICZA",0,872610,24,1,872610
D,6,6_16710766,"OSIEDLE SOBIESKIEGO",1,872612,21,1,872612
D,6,6_16710810,"OSIEDLE SOBIESKIEGO",1,872612,24,1,872612
D,6,6_16711879,"OSIEDLE SOBIESKIEGO",1,872612,1,2,872612
D,6,6_16711925,"OSIEDLE SOBIESKIEGO",1,872612,5,2,872612
D,6,6_16711941,"OSIEDLE SOBIESKIEGO",1,872612,6,2,872612
D,6,6_16711957,"OSIEDLE SOBIESKIEGO",1,872612,7,2,872612
D,6,6_16711972,"OSIEDLE SOBIESKIEGO",1,872612,8,2,872612
D,6,6_16711980,"OSIEDLE SOBIESKIEGO",1,872612,10,2,872612
D,6,6_16712019,"OSIEDLE SOBIESKIEGO",1,872612,14,2,872612
D,6,6_16712035,"OSIEDLE SOBIESKIEGO",1,872612,15,2,872612
D,6,6_16712047,"OSIEDLE SOBIESKIEGO",1,872612,16,2,872612
D,6,6_16711920,"GIEŁDOWA (Centrum Hurtu)",0,873134,4,2,873134
D,6,6_16706620,"Zajezdnia OBORNICKA",0,873136,6,2,873136
D,6,6_16706645,"Zajezdnia OBORNICKA",0,873136,9,2,873136
D,6,6_16711892,"Zajezdnia OBORNICKA",0,873136,1,2,873136
D,6,6_16711905,"Zajezdnia OBORNICKA",0,873136,2,2,873136
D,6,6_16711918,"Zajezdnia OBORNICKA",0,873136,3,2,873136
D,6,6_16711924,"Zajezdnia OBORNICKA",0,873136,4,2,873136
D,6,6_16711940,"Zajezdnia OBORNICKA",0,873136,5,2,873136
D,6,6_16711975,"Zajezdnia OBORNICKA",0,873136,8,2,873136
D,6,6_16712009,"Zajezdnia OBORNICKA",0,873136,11,2,873136
D,6,6_16712018,"Zajezdnia OBORNICKA",0,873136,13,2,873136
D,6,6_16712034,"Zajezdnia OBORNICKA",0,873136,14,2,873136
D,6,6_16712046,"Zajezdnia OBORNICKA",0,873136,15,2,873136
D,6,6_16712014,"GIEŁDOWA (Centrum Hurtu)",0,873139,13,2,873139
D,6,6_16710823,"GIEŁDOWA (Centrum Hurtu)",0,873715,81,1,873715
D,6,6_16711881,"OSIEDLE SOBIESKIEGO",1,874148,1,2,874148
D,6,6_16711883,"OSIEDLE SOBIESKIEGO",1,874148,1,2,874148
D,6,6_16711885,"OSIEDLE SOBIESKIEGO",1,874148,1,2,874148
D,6,6_16711887,"OSIEDLE SOBIESKIEGO",1,874148,1,2,874148
D,6,6_16711889,"OSIEDLE SOBIESKIEGO",1,874148,1,2,874148
D,6,6_16711891,"OSIEDLE SOBIESKIEGO",1,874148,1,2,874148
D,6,6_16711894,"OSIEDLE SOBIESKIEGO",1,874148,2,2,874148
D,6,6_16711896,"OSIEDLE SOBIESKIEGO",1,874148,2,2,874148
D,6,6_16711898,"OSIEDLE SOBIESKIEGO",1,874148,2,2,874148
D,6,6_16711900,"OSIEDLE SOBIESKIEGO",1,874148,2,2,874148
D,6,6_16711902,"OSIEDLE SOBIESKIEGO",1,874148,2,2,874148
D,6,6_16711904,"OSIEDLE SOBIESKIEGO",1,874148,2,2,874148
D,6,6_16711907,"OSIEDLE SOBIESKIEGO",1,874148,3,2,874148
D,6,6_16711909,"OSIEDLE SOBIESKIEGO",1,874148,3,2,874148
D,6,6_16711911,"OSIEDLE SOBIESKIEGO",1,874148,3,2,874148
D,6,6_16711913,"OSIEDLE SOBIESKIEGO",1,874148,3,2,874148
D,6,6_16711915,"OSIEDLE SOBIESKIEGO",1,874148,3,2,874148
D,6,6_16711917,"OSIEDLE SOBIESKIEGO",1,874148,3,2,874148
D,6,6_16711921,"OSIEDLE SOBIESKIEGO",1,874148,4,2,874148
D,6,6_16711923,"OSIEDLE SOBIESKIEGO",1,874148,4,2,874148
D,6,6_16711927,"OSIEDLE SOBIESKIEGO",1,874148,5,2,874148
D,6,6_16711929,"OSIEDLE SOBIESKIEGO",1,874148,5,2,874148
D,6,6_16711931,"OSIEDLE SOBIESKIEGO",1,874148,5,2,874148
D,6,6_16711933,"OSIEDLE SOBIESKIEGO",1,874148,5,2,874148
D,6,6_16711935,"OSIEDLE SOBIESKIEGO",1,874148,5,2,874148
D,6,6_16711937,"OSIEDLE SOBIESKIEGO",1,874148,5,2,874148
D,6,6_16711939,"OSIEDLE SOBIESKIEGO",1,874148,5,2,874148
D,6,6_16711943,"OSIEDLE SOBIESKIEGO",1,874148,6,2,874148
D,6,6_16711945,"OSIEDLE SOBIESKIEGO",1,874148,6,2,874148
D,6,6_16711947,"OSIEDLE SOBIESKIEGO",1,874148,6,2,874148
D,6,6_16711949,"OSIEDLE SOBIESKIEGO",1,874148,6,2,874148
D,6,6_16711951,"OSIEDLE SOBIESKIEGO",1,874148,6,2,874148
D,6,6_16711953,"OSIEDLE SOBIESKIEGO",1,874148,6,2,874148
D,6,6_16711959,"OSIEDLE SOBIESKIEGO",1,874148,7,2,874148
D,6,6_16711961,"OSIEDLE SOBIESKIEGO",1,874148,7,2,874148
D,6,6_16711963,"OSIEDLE SOBIESKIEGO",1,874148,7,2,874148
D,6,6_16711965,"OSIEDLE SOBIESKIEGO",1,874148,7,2,874148
D,6,6_16711967,"OSIEDLE SOBIESKIEGO",1,874148,7,2,874148
D,6,6_16711969,"OSIEDLE SOBIESKIEGO",1,874148,7,2,874148
D,6,6_16711974,"OSIEDLE SOBIESKIEGO",1,874148,8,2,874148
D,6,6_16711977,"OSIEDLE SOBIESKIEGO",1,874148,9,2,874148
D,6,6_16711982,"OSIEDLE SOBIESKIEGO",1,874148,10,2,874148
D,6,6_16711984,"OSIEDLE SOBIESKIEGO",1,874148,10,2,874148
D,6,6_16711986,"OSIEDLE SOBIESKIEGO",1,874148,10,2,874148
D,6,6_16711988,"OSIEDLE SOBIESKIEGO",1,874148,10,2,874148
D,6,6_16711990,"OSIEDLE SOBIESKIEGO",1,874148,10,2,874148
D,6,6_16711992,"OSIEDLE SOBIESKIEGO",1,874148,10,2,874148
D,6,6_16711996,"OSIEDLE SOBIESKIEGO",1,874148,11,2,874148
D,6,6_16711998,"OSIEDLE SOBIESKIEGO",1,874148,11,2,874148
D,6,6_16712000,"OSIEDLE SOBIESKIEGO",1,874148,11,2,874148
D,6,6_16712002,"OSIEDLE SOBIESKIEGO",1,874148,11,2,874148
D,6,6_16712004,"OSIEDLE SOBIESKIEGO",1,874148,11,2,874148
D,6,6_16712006,"OSIEDLE SOBIESKIEGO",1,874148,11,2,874148
D,6,6_16712008,"OSIEDLE SOBIESKIEGO",1,874148,11,2,874148
D,6,6_16712011,"OSIEDLE SOBIESKIEGO",1,874148,12,2,874148
D,6,6_16712015,"OSIEDLE SOBIESKIEGO",1,874148,13,2,874148
D,6,6_16712017,"OSIEDLE SOBIESKIEGO",1,874148,13,2,874148
D,6,6_16712021,"OSIEDLE SOBIESKIEGO",1,874148,14,2,874148
D,6,6_16712023,"OSIEDLE SOBIESKIEGO",1,874148,14,2,874148
D,6,6_16712025,"OSIEDLE SOBIESKIEGO",1,874148,14,2,874148
D,6,6_16712027,"OSIEDLE SOBIESKIEGO",1,874148,14,2,874148
D,6,6_16712029,"OSIEDLE SOBIESKIEGO",1,874148,14,2,874148
D,6,6_16712031,"OSIEDLE SOBIESKIEGO",1,874148,14,2,874148
D,6,6_16712033,"OSIEDLE SOBIESKIEGO",1,874148,14,2,874148
D,6,6_16712037,"OSIEDLE SOBIESKIEGO",1,874148,15,2,874148
D,6,6_16712039,"OSIEDLE SOBIESKIEGO",1,874148,15,2,874148
D,6,6_16712041,"OSIEDLE SOBIESKIEGO",1,874148,15,2,874148
D,6,6_16712043,"OSIEDLE SOBIESKIEGO",1,874148,15,2,874148
D,6,6_16712045,"OSIEDLE SOBIESKIEGO",1,874148,15,2,874148
D,6,6_16712049,"OSIEDLE SOBIESKIEGO",1,874148,16,2,874148
D,6,6_16706542,"OSIEDLE SOBIESKIEGO",1,874197,1,1,874197
D,6,6_16706555,"OSIEDLE SOBIESKIEGO",1,874197,2,1,874197
D,6,6_16706607,"OSIEDLE SOBIESKIEGO",1,874197,6,2,874197
